Soil Moisture,Humidity,Temperature,Light Intensity,Month,Status
73.43610967440091,66.89219029059548,20.629092452034797,939.6298696034289,5,High
71.57772324938844,61.517147824812874,21.36503315445772,936.2684648740067,5,High
72.99005667617408,72.49636980381628,23.59843375281771,826.6409814407468,7,High
66.18234892881712,69.86075330909227,21.541961844748144,885.8559642083621,6,High
71.8182996409573,74.77894473068922,21.98573169031827,822.1989672838567,6,High
73.37156683839265,62.98265882916165,23.547955015349174,824.6663664503818,5,High
71.03557037497394,65.85209156094939,23.574290767979196,848.5653525661637,7,High
73.52142438635865,74.89156647221479,21.462827824440375,932.7097928309657,5,High
66.90699362045437,71.21457912069373,20.107426069478503,811.7190552904419,7,High
65.63542498526174,72.1525009946823,24.644983812977795,803.0975564328677,7,High
74.43705052712988,61.48375797586582,22.77404829170391,929.414276778545,6,High
74.72130614421286,67.30773257651626,21.02253055740547,841.0694058178688,5,High
72.43481573046184,72.32186751503002,20.827706766358048,899.0224404303009,5,High
68.19140410569996,63.5210833020736,24.330915521660728,866.9207781166458,7,High
70.39257369553911,61.640289061481965,21.675892093508402,823.6135490065974,7,High
74.93870768860901,66.6108605137612,23.645643570514284,838.6051816286957,7,High
74.33518039990385,61.44308261378886,20.053877021775904,860.7157532625544,5,High
70.63543757846415,63.363690451436845,22.376292862021465,872.0138904454458,5,High
67.22529030424774,65.37656391939352,23.55088514985432,899.9274509104779,6,High
73.71615417592699,64.8129372753885,22.6106629772842,914.7523598958027,5,High
73.21047087971124,63.251439464617796,20.35199662536978,918.1273827777391,6,High
70.06898639787158,61.49128411348864,22.25187785995384,890.66910254646,5,High
70.42342609737935,70.265155433206,24.68575360085658,902.2747474212392,6,High
70.97900372221044,64.59030514895036,21.240019134095,807.3052233258451,6,High
66.15119121868186,64.84946503623115,24.316302559548618,851.8122281202194,7,High
70.1309861478996,60.96961399287904,22.028555899258855,875.0652456813401,6,High
72.96295180700368,67.41031809794141,20.075607131880723,885.3719106441863,5,High
70.6374258633562,70.4817019719125,22.80090364826747,802.932922933924,6,High
66.24559332278488,62.88753108657075,21.373782138782673,920.8973391779042,6,High
74.95144500978242,67.22095018588618,23.906840111779527,807.3395899779666,5,High
68.21393086265317,73.82769983958889,23.907079762426342,845.0952040411134,5,High
73.02564625897945,71.05544561413524,22.33696262782175,863.1661167426679,6,High
71.3903807502758,71.66225663612873,21.141795749535362,880.5675838530735,5,High
65.26231358611253,64.99219909957691,24.07945046551877,821.7429220642609,5,High
71.67095076102211,67.53760401310262,24.76193660143389,901.7360367763099,6,High
74.23365461012132,64.27036343914476,24.377306986969895,896.4653517200752,7,High
68.03249597490782,69.1955815204025,21.861795216067996,874.8856643540212,7,High
73.78336446518192,66.25835050760784,20.568778918632827,851.0743407081932,7,High
69.74076549410317,64.08674595834292,21.85714751174205,936.3419785872536,5,High
73.96504854235758,72.87105894071317,24.36006802226023,884.8354579323924,6,High
74.6460987068143,62.30164788162793,20.42314735976411,890.8058168154021,5,High
73.9270274883891,71.69319138160677,20.207896374197606,837.2598088413735,6,High
67.61068251215264,60.77368856866227,24.450279018572573,906.5686436612281,6,High
74.42566659136784,71.57596990722382,24.396430110592682,835.2144709130628,6,High
72.55235836555966,64.43223578369212,20.605952461456,892.7731570069392,5,High
74.82885497878176,71.54128349278926,22.036571914390745,917.7736275936294,5,High
66.53088970942575,64.96219749878294,21.8526109599999,920.8590527382732,7,High
69.48073023488628,66.38263969801271,21.22250567612885,890.5543416914654,6,High
65.93168465664766,69.45676218773089,22.680033159076377,816.9109624963999,7,High
71.51821136544756,74.00422373410152,20.804669857886992,847.1936946846266,5,High
69.41452849653949,68.65940781326162,20.139375989306814,924.7667233846371,7,High
73.74790822973067,71.48932180655655,21.844303271950693,946.6763171555064,5,High
68.29471292942581,68.39639179455075,24.189400607369546,839.5038102459671,7,High
74.93153016954898,65.12514465138119,24.211847222986318,907.8217281389485,7,High
67.51672511395661,71.41522156797416,24.759073713062275,914.8630250916026,6,High
68.71400196748262,63.87860063863918,20.269497105034077,891.0022963068213,7,High
65.28248206725185,65.81026525368338,20.00541893780619,832.5769767389394,7,High
72.33273960273303,66.08498591797134,20.37113799138129,932.7741802171856,5,High
65.59331300280616,73.47899494409296,22.943991960237433,916.9593534622157,5,High
72.64165256329632,74.52471354438558,20.944697444687446,946.8002984192826,5,High
68.45149014690095,71.3791505356316,22.15694289020667,812.2731388420659,5,High
68.58237704209358,72.69057606505223,24.981612583229154,892.4990756345832,7,High
72.89727374708009,64.62998262179498,24.64230542775548,822.1181021050761,7,High
73.79399419791402,67.59093817751949,20.92078337018163,904.5889116136733,6,High
67.48673769316913,74.74913092946821,20.407889210751307,917.0224506520339,6,High
68.91619729646125,68.73602371973364,23.35782902893223,906.4476752390087,7,High
69.1901558640709,65.791352812263,21.120247339807857,851.6480091327912,6,High
74.51468991726702,68.92207115229319,24.90328996468306,892.2855935934501,5,High
68.46057049386724,62.997909112345205,23.169114044449813,833.079024408383,7,High
67.4029174175626,67.29201069596381,20.71944501593544,909.1829836922471,5,High
73.11511246173087,74.15542655536933,20.148308853947295,888.0496182622722,7,High
65.24021915743874,73.49385746417795,21.836255611420015,890.6246843029538,7,High
70.8590703504627,61.12178592130128,24.824615324385213,937.1145392748717,5,High
66.76193041337545,63.49806142791568,21.56897821535589,820.63956422963,5,High
67.32921280238743,60.35830061759441,21.016085552016104,908.011548584575,5,High
74.99517490919908,63.33675034324355,22.44327220659101,932.5249167453895,6,High
66.33152166813043,71.25294077251971,20.56847768457904,813.5998616247323,7,High
66.90762295895927,64.83030920066702,22.157170476723515,947.8169108656755,5,High
67.61351154023455,67.15377850192453,23.620541320878118,871.3339622681019,7,High
74.99899735613357,65.3322027365033,23.388293780436793,940.6990737973022,5,High
73.96511832100582,67.83331956125852,24.32479686262122,829.183211877533,5,High
73.30456556413368,60.97841672957096,22.97073983885918,862.9216769319314,5,High
72.20871025817641,66.39517106514525,21.28250824357165,900.2743489807817,7,High
67.58694392874156,70.49705523265749,21.763445010868622,872.13752509579,7,High
67.16598846873424,61.06635227562548,21.213767728603717,821.3050277484183,7,High
68.31770102086533,70.38823380991215,23.822754625574103,899.6664486949489,6,High
67.87833744706558,70.1491156161757,23.86788795422796,834.2521233764073,6,High
70.87289993402912,70.66666661769418,20.065804465703323,867.6114280008663,7,High
73.86620362836396,61.573403103829584,24.378414222048427,808.7330093964946,5,High
73.79823037418127,71.46423831655042,20.019807312627584,897.4672526571517,6,High
69.65797399191584,73.90621472149432,21.193026142706753,912.1414629087673,6,High
65.67777397217543,74.48553708692057,24.04223650990957,873.513181340465,6,High
74.99231189242852,66.70588131091435,21.301471222777536,828.7491510428202,7,High
69.4198719100541,65.4436473097403,23.29552036224311,891.7694647312521,6,High
67.76545006756695,71.7218895977731,24.00404317384921,820.9054473424789,7,High
67.23744306746676,62.56883240637036,20.94023718982233,844.445597778977,7,High
73.9584962333676,63.29386986607495,23.257862825093415,880.1562798777039,5,High
71.974761446668,65.97428999907214,23.526124538146167,878.2393533592632,6,High
68.22125535839204,71.50462439485634,21.87295573006586,882.4559695259379,6,High
69.26147651412825,63.01540250497629,21.59249251095004,906.4683681503807,5,High
68.42837827572055,74.08974568416434,24.9346586406607,827.0755093269269,6,High
71.47111603254261,70.40202144529422,23.135009013926528,806.5054861204727,5,High
66.26493592920055,71.42087681939438,22.70191713503573,915.5134020785728,6,High
69.58838552740583,64.1937712418533,20.17604229219184,807.6333267501604,7,High
72.66376997849365,70.21626973504766,21.638862935583344,838.9826815594079,7,High
72.37826380376922,60.44427067739564,22.980260528407616,897.3946062074588,5,High
70.96585320216694,68.57309179794433,24.691104588661453,895.9585487047364,7,High
74.29163316685619,69.95502489039751,23.221061722307123,830.0126950571436,5,High
73.67088363214944,73.25470851094991,23.15630005039465,820.1899868040994,6,High
70.02898619204173,70.89016708586946,24.506205387500493,850.1119543980292,7,High
65.47342843853941,70.3731549936923,24.262678504833985,853.1486881766709,5,High
65.07697109421315,71.37030296980817,21.086828719594862,881.7518768381657,5,High
72.95183260320717,64.86183642085666,21.896413192601415,821.4295017242797,6,High
71.31913078004372,61.72430040073929,24.27769700680712,814.2569081610868,6,High
74.43666124778844,73.14259615181038,24.9471730085806,828.68259274372,5,High
72.30631842073181,69.34471533769761,21.098793473914807,827.9272544357607,7,High
67.2446756096522,66.64943841038946,22.504575732271707,886.1941822307335,6,High
73.92668892696189,61.99192480634383,24.740582732726203,827.4299994902512,5,High
71.82700595194395,62.06718219622216,22.724655348236254,872.4706273528483,5,High
69.78209806003787,72.18027895512583,22.624007649703294,841.6311072313272,7,High
65.17435483225998,70.06663437686996,21.271559199451794,915.6650722789815,6,High
69.76108633669082,71.64619159821146,21.109492057938652,821.4000452406858,5,High
65.71025124227029,65.0876080235624,23.13602818323195,801.7676588139775,5,High
68.02588195877463,72.32605341201412,23.101281830931274,935.2110434211501,7,High
72.29878756665502,67.12662614800507,20.25080380788745,870.183193098882,5,High
65.28959548205157,70.24598685546617,21.066999578165312,943.1120484770164,5,High
73.4615006592785,70.05347738363011,22.646609792738104,927.3684829268387,5,High
65.25101676554749,62.10524869299913,23.181870814009976,883.9694145110099,7,High
67.92677241116859,61.247307771555796,20.452521147547262,875.4150199674178,5,High
68.90471902476163,62.37455055229264,22.02756739720424,947.6746608567428,7,High
67.26337623310931,61.36151985015722,21.679400023034813,819.2230532199767,6,High
74.05831067215784,65.58852186887545,21.30263191108329,810.371624832086,6,High
70.36636284197954,69.4904563857742,23.817090565137907,883.3239666389625,7,High
69.78394095927746,63.72539044391006,22.621626695101163,836.2831833177727,7,High
72.65125384490959,73.66081999152868,20.83796318957779,880.3929144346247,6,High
70.87506935069555,63.843871058067904,22.673541883403395,857.4853125271698,5,High
71.8511024397005,60.74775868122708,20.839012476682168,817.1875314440339,5,High
67.57071568195647,72.7415977039649,24.30504869422333,948.7175137715869,7,High
70.2259204002672,71.2336028924609,22.648761192606177,836.8950666317269,6,High
71.15630579084683,73.16902819519791,20.300368187992405,932.2310814406017,7,High
72.2739353470047,70.32946588140247,24.97700318605782,903.9369265933244,7,High
67.59241170851338,71.14861312938783,22.09752425774208,852.7694169035983,5,High
71.58842117135066,65.76357919510545,20.503172009462237,856.7173634514832,6,High
70.84664277128377,63.27780120380445,23.841263650557096,948.7272843108051,6,High
71.16438480779954,64.64492476993513,22.581427536405364,888.4468823294345,7,High
65.04987199502288,67.85529918520442,22.481193938460788,887.1910333934493,7,High
68.79250043629852,74.20409705401309,20.89210902372875,836.821757776865,7,High
70.75758026549762,72.30775081072045,21.247275767098298,868.1722568078142,6,High
66.78281775004154,68.05098974416875,22.552612135654293,894.8718050887567,6,High
71.44030633208118,70.28153341674337,23.23201357870655,915.906087694349,5,High
71.02599386793666,70.69153528757506,21.79291246258665,875.5675167408775,5,High
71.90827219645034,69.67457712347758,24.54791082525004,885.0877724613798,5,High
68.82103079246161,61.93143805106839,22.866378957850706,908.4325829398576,6,High
68.5158703383489,74.37705746664257,24.8054702306084,886.7678689991745,5,High
73.51723014938162,63.18458625858711,23.995005050760472,842.7475040194413,6,High
67.11102681889028,66.64776062395819,20.195590386524433,922.5115498023911,7,High
68.96493003380237,69.9269590627121,24.598203808480605,865.4524647629211,7,High
72.65507367331696,72.34448800866251,24.151013130850437,810.0964647429468,7,High
67.33936906375743,68.49670324106341,22.763897724160678,876.3221995194203,6,High
66.3946038374761,62.73000065911671,20.093316570945,803.0091021824601,6,High
65.04182586516225,71.08982158274617,23.531238746717992,898.7701505279596,7,High
67.14971856616819,61.64726446309396,20.731471450878512,941.6266344610921,7,High
68.23115984309817,72.46530545916198,20.24955542527321,897.4239547887169,5,High
67.08172310870512,61.61634798913253,22.17606529309846,901.801969503258,7,High
71.42945640419535,61.5961071572485,24.09171178205299,920.5076583341081,6,High
71.91439633713152,60.99426225212435,22.858633234403428,814.9122516891971,5,High
66.40400022834834,60.950084765888455,21.306191506737797,872.7146600316465,7,High
67.18251232105837,61.06245890697475,23.305216532590073,905.2955964955079,7,High
65.0309419024474,70.75758414963266,20.734150624176987,915.3517249861937,6,High
66.07083589069715,64.86514313026865,21.84470684729274,891.2313747750334,5,High
74.23140564821927,64.28184970881325,24.024427496132546,872.2287218981377,5,High
71.33520636763511,73.27730052338451,20.102460817805493,873.0688781257581,6,High
70.60848033486342,63.41885290744125,24.750523005042922,921.7761688774733,6,High
71.3582157293726,70.32272322034332,23.229290824135656,855.9240850198272,6,High
72.6931369921594,69.86555697493344,23.81858460088486,885.8371283240158,6,High
70.34649627114786,61.998925343343316,23.495054909036774,862.819537578698,6,High
66.13482843813233,65.964372503931,20.190847305028463,872.1312002662941,7,High
70.16408913840493,72.58044540853717,21.31870431924251,932.8201279292782,6,High
65.79006280125031,65.63904363479725,20.53537917653051,949.500235811853,7,High
65.05672841835396,62.65512394040487,24.39941319337222,883.3452413918651,5,High
65.42500631758568,61.039052388724485,23.14405594201318,802.9168839089627,6,High
71.87362522949863,74.12316368519406,23.37894758174612,859.6753478518185,6,High
71.83024485737421,70.81687314717368,21.682710380335603,820.9934819209519,5,High
65.01890727492295,70.46204936808901,23.001822194263557,825.2873214701976,7,High
69.2108913497265,67.82706745298958,22.770427011000187,859.0297738231825,5,High
68.061722425063,73.91425917955945,20.43833792476541,875.6648757911327,6,High
72.98899655812171,70.36797774699903,20.486569293936483,928.2503328594688,5,High
73.13286158057042,62.76840527953494,20.129973668220824,919.8435076088691,5,High
68.07555819059561,63.073579614889724,23.714972737591392,846.0137294675632,6,High
73.49834260966344,60.19990533400327,20.549898008554372,829.1830713633913,5,High
66.72484820404456,74.67881900319799,24.765730050892415,901.1432014145374,5,High
71.58365319081537,68.1284009538954,20.82423868122636,903.9184146754826,5,High
65.92037605827454,66.17267661958607,24.499656150472326,816.5938632561413,7,High
66.81763791423438,72.28748630340324,20.296215589564024,859.8147359109654,6,High
67.01670667989607,73.12194186160778,22.593076477995567,853.6013649362535,5,High
67.36296079213753,69.1311541175866,20.478128877892566,937.8262775407446,6,High
65.58088008116114,66.48575076322504,24.556381730107972,828.2035434180784,7,High
73.89344536097744,66.24716969172647,23.217947406854293,858.3328140149858,5,High
67.26485390940421,61.87089049341524,21.147911724119417,939.5021086279173,6,High
71.53137730836374,72.05971816667386,20.76148992852661,885.0996305178052,6,High
73.95688215354849,64.52891970224657,20.841174246184526,879.6375704334275,5,High
69.38831801679461,69.2375527057874,22.16816449515424,841.7555553542805,5,High
71.54067777760595,66.24891536733759,21.338796271351836,859.8907761955611,5,High
65.40287801399354,74.4744746095425,22.78332553754333,926.7489081231721,7,High
73.84552267736693,73.98899950865231,20.45307033280684,839.6405298034347,7,High
74.54529952362353,64.33864997320296,22.408229714628302,936.518416617589,5,High
68.39457992333425,72.13103442874319,21.649301496130587,834.417012839128,6,High
71.17293260589129,70.79247967662725,24.64697285997241,806.1693473629413,6,High
65.49615395294799,72.48563104307351,24.370926107078752,874.1422253723315,7,High
67.69069195234651,63.71764791429831,20.47220839117277,914.237823290858,7,High
70.4737418976011,66.81092810164472,24.707348279807047,832.7792307753674,7,High
65.37432075839276,61.26765867649945,22.728299459321445,865.6717531978,7,High
71.7406432228299,69.26839914382107,20.33518088259833,836.1065637118747,6,High
67.16255050066182,72.15133294203638,24.99205227278037,942.0813765626739,5,High
68.00910809417137,62.123652872065534,24.555851684267047,924.607829765249,7,High
65.78630773990469,62.92950334298783,24.434023316185794,921.4008093932378,7,High
74.40411189062392,61.199042724217094,23.226692938552276,871.7398570181645,6,High
68.27503313160162,71.03552068764338,20.6220491775993,924.1292809798797,5,High
71.62438743957037,60.847961464615295,21.341678513201312,937.7532995149393,5,High
68.32035805030095,73.53861812132111,22.61653603757137,931.091912533207,5,High
74.67734138576218,63.405241891877964,22.64369529229401,939.5162038885032,7,High
70.61478315787348,69.19655242668617,23.058637603302326,831.1983703864698,5,High
68.36814709091897,70.96269390546385,23.871437480342873,919.1920213239887,7,High
67.88543818419228,72.3224736744353,24.565922283864214,822.7981021988915,5,High
69.87960039787288,61.68594703791801,23.79032319291533,807.6158886451099,5,High
73.79867573290605,67.66014588025736,21.51158160528385,830.6385640653219,7,High
73.13107141516545,73.55306867251161,24.89047619799751,928.1052715701404,6,High
67.80669382013595,63.841465283715294,22.093322500808988,826.6078916945012,7,High
68.16242565208591,60.99312654803249,21.556645728057124,840.0510400737429,7,High
68.99673224359292,63.755740718039384,20.075723687588734,807.4465030262678,5,High
71.8953791321306,69.40828937182647,21.824833689170458,896.6710150600985,6,High
74.53234768799553,67.24428432629082,22.83392917727744,804.916104069111,5,High
73.13023415921324,71.03035727777882,24.170933534240135,835.0536574767305,7,High
73.04586825545853,71.49667276296766,24.534872911929284,816.6896902928256,7,High
72.83522553620703,62.82250995921698,23.794646908553094,866.5829464528229,5,High
74.42002949894234,63.19343556015295,20.500477894340573,868.9309217061837,5,High
68.91905341652009,66.91219182069194,24.446528682207173,823.8019766230477,7,High
65.77910087809968,68.49897354350962,21.572659642981378,843.0834966826283,7,High
65.84212340249117,63.55629235419123,20.86476590616371,857.7373526367289,5,High
65.81102780252033,69.70231903790989,20.946153187039634,848.5001547559141,7,High
69.80971615899107,63.465872658431266,23.308769073611842,879.2528642213842,6,High
67.36421272771972,60.81595790107752,22.446456094486706,906.9503734099665,6,High
65.63951682595723,73.0432239231287,21.59265199091512,864.8095115501899,6,High
73.55424630503255,60.939925316331795,24.93283499120667,824.5853851653192,5,High
71.38837719370872,72.69010869749074,20.349405101339443,817.8617940130947,6,High
73.52174644648792,74.54311244826579,24.08026773649705,903.2214281357395,5,High
70.94159298086707,61.01891649146671,24.442902599379934,868.9546361151314,6,High
71.23340382443001,69.47827790494678,23.428658119408958,946.4372673272369,6,High
72.93723489090267,60.14529235880094,20.85587682147353,804.2097658333659,6,High
70.06248582788636,74.20541249908096,23.305601999408527,914.8968671725452,7,High
66.95765053501044,62.32242504410892,23.816477039088028,870.6163062864439,5,High
74.72962570475394,62.42102625068698,20.544964453922933,910.7073548458229,5,High
73.89404710720915,67.30529653616655,20.56251927646482,904.381183733986,7,High
65.51831397032785,69.54740402586782,21.72935234272565,936.5571988614531,6,High
66.90150482783913,66.42564693831012,23.329636487553326,836.5455195753884,7,High
74.31111954810736,69.32141718243733,20.752557148141065,901.8641448390034,5,High
73.11398003351842,62.61397907378391,20.983047805002773,924.0369126833396,5,High
67.73460037923503,67.88005454348837,22.913920992031304,854.513736040621,6,High
65.01390964345951,73.76958833826318,22.98326113762078,833.6040323187422,5,High
73.07923271009236,73.2745253621484,20.6282908280232,938.7878283742584,7,High
68.56975325811601,71.61173051342648,24.118607228575335,948.5188307763898,6,High
71.34225772609797,69.32803027282935,22.071517740691355,920.197030604437,5,High
69.08058148479715,74.34617883140713,22.35703390503439,822.536280801754,5,High
70.19927086005063,69.05366829186147,21.189569634056976,920.6686680041773,5,High
73.09098731412244,71.37770335882757,20.508804848374453,864.6456464675724,7,High
74.86694598507621,74.70516424300156,24.506781457756862,908.3869575739105,6,High
67.4726079070902,66.43120347408401,22.2025021550321,894.2222369477327,7,High
70.81741248351702,74.12905245865618,23.727852461212667,805.8822852480631,5,High
69.36377446986945,66.76095571676449,22.320494482224582,942.1236715366457,7,High
70.62836169311078,71.69148286818579,22.806825861304723,843.559389408226,7,High
65.62851642295479,61.51239724816763,20.322554958722908,863.489563830793,7,High
65.18848960402894,63.80620559122239,23.889235085774054,931.9060259493599,6,High
65.76903765266538,74.89742231726261,22.673906691375407,948.8547551629828,6,High
68.75436011741424,66.7964042910544,23.624642967274742,940.2029394257922,5,High
72.73140994508624,60.77969743210177,24.634661508644793,919.6828309727205,7,High
72.293192350424,60.93446515611039,22.920814448506043,922.0483282681049,7,High
72.74249748936613,62.44629290439376,23.647686695450737,848.5037663420636,7,High
68.25736336646457,70.71346942050089,24.570714768768443,812.112216859519,5,High
73.95112857621274,62.94274310867753,20.85927195343442,854.2989477546226,7,High
73.30942275609867,69.60326380692797,22.739832021906146,942.201421868953,6,High
69.3944029079859,60.28803509736394,24.45437469735595,861.1963239549497,6,High
72.88413388945534,74.55105522864243,20.287100963108575,894.8015696001955,6,High
70.62756557447604,67.74881164429469,20.900484740217557,873.9962824119568,7,High
70.17494693993439,74.05536295247117,24.517216636286378,818.4466089617051,6,High
66.07305072292259,69.43142266908382,23.7559275484564,938.4657904703945,7,High
68.57390561782049,62.058916542491474,20.355886591616645,837.5586706560157,6,High
68.00894799797932,60.19733614017774,23.68636850751454,947.3710351078432,7,High
73.46040744607508,65.71887462836206,23.244069073802994,839.4142862583574,5,High
71.1963245427694,74.00823117080982,24.445281544564374,878.6146106254421,5,High
74.89232242408528,65.29678838007413,21.308742080306505,916.7204815700031,5,High
72.03760035982488,62.81668078551844,20.07369849654423,924.6087845284075,5,High
74.36215432188244,66.64111848412136,24.781341057330216,839.0609452110237,5,High
72.74889645864342,69.97658283823472,23.991376575753975,825.6319760755247,5,High
71.06665534746314,67.18916854097006,23.20191253230089,806.9288238988121,5,High
65.17055056042119,60.78870856296075,23.500977985941955,817.3121375531045,5,High
72.6680721967906,71.19709743116609,22.639822041824395,904.0578836791431,7,High
68.89086716813166,74.62260172855719,23.690031185068914,947.385794676011,7,High
72.0538271644947,63.3216081908344,24.365152222839555,831.3020137788747,5,High
71.25983696862447,65.75058762510811,23.89050951850764,910.2400235576555,7,High
73.0552623140551,63.482995138639154,21.9503090389515,874.0201634813144,5,High
73.08361411567243,71.55141128785402,23.23412278157754,824.1330499965172,5,High
65.40850060505201,68.3012015733958,20.484942995693817,870.875643751707,6,High
74.79850375635456,62.242839545237786,21.478758022970705,859.3975288191364,5,High
65.26790548626678,66.10210152164457,21.1107749115612,813.4353215966668,5,High
67.86201767415393,62.72807618598345,23.882347711105304,803.3922640677147,7,High
71.1235387082645,62.04991061885139,20.311439688299036,810.3604168801047,6,High
69.64740781214888,62.5312884442563,20.604246869182933,842.8465283876412,6,High
68.0866540519252,66.95590111014674,22.50979709709882,934.24050548993,5,High
65.96810142937568,67.88779478662335,21.72051064188112,882.1669375325479,5,High
71.36337435459163,67.89843893573338,24.34448596232755,866.4755631668448,5,High
69.28273696644524,60.8422703078728,20.46131842157587,825.9019411515159,7,High
72.42714915648945,66.28817809047543,23.21432807800604,924.3850297247027,6,High
72.86272702871011,66.85490831409294,24.173179539182243,873.1132483096478,5,High
74.85821083284337,71.63121410331385,22.89670721850247,865.1804420166894,5,High
66.53840698307395,63.0172422827503,23.15351163451059,914.444371386604,5,High
70.6840493304541,67.83082377248321,22.261424712651802,806.1431065322323,7,High
71.6869241741736,74.21895586544372,24.266604510963745,863.6953244783773,6,High
67.26637966965761,62.13984305838412,21.94805351134415,875.7577012176292,5,High
72.7202781116043,72.13274926620639,22.347803096215053,925.9367641657876,7,High
70.15415620468333,70.21079899049043,22.053052962929723,860.0695878269264,5,High
74.76959044932819,71.41710725539886,21.270719844839043,919.2756115647503,5,High
65.0231329515301,68.55913921287032,23.739665137728693,804.3411441401929,7,High
71.83071021763666,60.683262477283186,22.840399079007852,922.4036408213406,7,High
72.48885424189318,67.99963460783502,23.48791312529598,942.1126088861155,7,High
